id,name,club_type,slug,map_image_url,distance_away,distance_away_string,address_1,address_2,city,state,zip,country_code,phone,email,status,status_code,latitude,longitude,published_time,time_zone,front_desk_email,executive_email,reporting_id,online_reservations,ideawork_id,mms_id,mms_api,mms_instance,late_cancel_fee_amount,preferred_locale,facebook_url,facebook_handle,instagram_url,instagram_handle,twitter_url,twitter_handle,no_show_late_cancel_fees,fee_configuration,crunch_o_meter,apple_watch_connected,occupancy_status,ownership_group_id,ownership_group_name
344,Lakeland,base_club,lakeland,https://d3gwr21bcravq3.cloudfront.net/store/club/map-b648f4b11b078f93ece4-original.png,7884,7884 miles away,5218 S Florida Ave,,Lakeland,FL,33813,US,863.677.9200,info@crunchlakeland.com,open,2,27.971024,-81.962777,2019-06-17T17:09:25Z,Eastern Time (US & Canada),crunchlakelandgfm@gmail.com,,6713,True,,6713,abc,moso_corporate,0,en,https://www.facebook.com/CrunchLakeland,CrunchLakeland,https://www.instagram.com/Crunch.Lakeland,Crunch.Lakeland,https://www.twitter.com/crunchgym,crunchgym,False,a,True,False,unknown,43,CR Fitness
364,Trinity,base_club,trinity,https://d3gwr21bcravq3.cloudfront.net/store/club/map-e9a7675afb8777a554e0-original.png,7885,7885 miles away,7423 State Road 54,,New Port Richey,FL,34653,US,727.758.7544,info@crunchtrinity.com,open,2,28.218179,-82.691598,2019-10-11T20:44:54Z,Eastern Time (US & Canada),tngfreservations@gmail.com,,4811,True,,4811,abc,moso_corporate,0,en,https://www.facebook.com/CrunchTrinity/,CrunchTrinity,https://www.instagram.com/Crunch.Trinity/,Crunch.Trinity,https://twitter.com/crunchgym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
138,Tampa Palms,base_club,tampa-palms,https://d3gwr21bcravq3.cloudfront.net/store/club/map-8131a596994dc868533e-original.png,7887,7887 miles away,15313 Amberly Dr,,Tampa,FL,33647,US,813.609.4710,manager@crunchtampapalms.com,open,2,28.08873,-82.40514,2016-12-23T18:45:56Z,Eastern Time (US & Canada),TPGFreservations@gmail.com,,7668,True,472.0,7668,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchTampaPalms,CrunchTampaPalms,https://www.instagram.com/crunch.tampapalms/,@Crunch.TampaPalms,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
599,Mandeville,base_club,mandeville,https://d3gwr21bcravq3.cloudfront.net/store/club/map-668d77587f5c38d9783c-original.png,7887,7887 miles away,623 N. Causeway Blvd,,Mandeville,LA,70448,US,985.263.9440,info@crunchmandeville.com,open,2,30.37515,-90.09173,2024-05-31T17:23:52Z,Central Time (US & Canada),fd@crunchmandeville.com,,20282,True,,20282,abc,moso_corporate,0,en,https://www.facebook.com/CrunchMandeville,@CrunchMandeville,https://www.instagram.com/CrunchMandeville,@CrunchMandeville,https://www.twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,75,"Fit Fusion, LLC (McCormack/Goodsell)"
574,Port St. Lucie,base_club,port-st-lucie,https://d3gwr21bcravq3.cloudfront.net/store/club/map-c81ccbb67ba7bccf1b9b-original.png,7887,7887 miles away,10330 S US Highway 1,,Port St. Lucie,FL,34952,US,772.275.3901,info@crunchportstlucie.com,open,2,27.27645,-80.28861,2024-01-30T16:17:19Z,Eastern Time (US & Canada),CrunchPSLGFM@gmail.com,,20269,True,,20269,abc,moso_corporate,0,en,https://www.facebook.com/CrunchPortStLucie,CrunchPortStLucie,https://www.instagram.com/Crunch.PortStLucie,Crunch.PortStLucie,https://www.twitter.com/crunchgym,crunchgym,False,a,False,False,unknown,43,CR Fitness
24,Carrollwood,base_club,carrollwood,https://d3gwr21bcravq3.cloudfront.net/store/club/map-1b0e390b2bd0b3f4abf6-original.png,7888,7888 miles away,15798 N Dale Mabry Hwy,,Tampa,FL,33618,US,813.304.2491,manager@crunchcarrollwood.com,open,2,28.0965,-82.50237,2016-12-23T18:40:43Z,Eastern Time (US & Canada),CWGFreservations@gmail.com,,7291,True,210.0,7291,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchCarrollwood,CrunchCarrollwood,https://www.instagram.com/crunch.carrollwood/,@Crunch.Carrollwood,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
241,Las Cruces,base_club,las-cruces,https://d3gwr21bcravq3.cloudfront.net/store/club/map-ef105b1ebad960064487-original.png,7889,7889 miles away,320 East Wyatt Dr,,Las Cruces,NM,88001,US,575.232.9030,manager@crunchlascruces.com,open,2,32.30099,-106.772469,2017-10-27T15:18:25Z,Mountain Time (US & Canada),classes@crunchlascruces.com,,6037,True,,6037,abc,moso_corporate,0,en,,,,,,,False,b,True,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
425,Stuart,base_club,stuart,https://d3gwr21bcravq3.cloudfront.net/store/club/map-0070797bdff2b2daf708-original.png,7892,7892 miles away,2508 SE Federal Highway,,Stuart,FL,34994,US,772.874.2001,info@crunchstuart.com,open,2,27.17326,-80.23361,2021-07-13T19:05:24Z,Eastern Time (US & Canada),CrunchStuartGFM@gmail.com,,20055,True,,20055,abc,moso_corporate,0,en,https://www.facebook.com/CrunchStuart,@CrunchStuart,https://www.instagram.com/crunch.stuart/,@Crunch.Stuart,https://www.twitter.com/crunchgym,@CrunchGym,False,a,False,False,unknown,43,CR Fitness
350,Brandon,base_club,brandon,https://d3gwr21bcravq3.cloudfront.net/store/club/map-dfd2afcea7cda4424cc4-original.png,7894,7894 miles away,1570 W Brandon Blvd,,Brandon,FL,33511,US,813.681.4962,info@crunchbrandon.com,open,2,27.93781,-82.31159,2019-08-21T14:26:44Z,Eastern Time (US & Canada),CrunchbrandonGFM@gmail.com,,4810,True,,4810,abc,moso_corporate,0,en,https://facebook.com/crunchbrandon,CrunchBrandon,https://www.instagram.com/crunch.brandon/,Crunch.Brandon,https://twitter.com/crunchgym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
642,Palm Harbor,base_club,palm-harbor,https://d3gwr21bcravq3.cloudfront.net/store/club/map-433dfaf898be55baf764-original.png,7894,7894 miles away,35104 US Highway 19 North,,Palm Harbor,FL,34684,US,727.473.2070,info@crunchpalmharbor.com,open,2,28.091459,-82.740082,2024-11-26T17:49:00Z,Eastern Time (US & Canada),CrunchPalmHarborGFM@gmail.com,,20336,True,,20336,abc,moso_corporate,0,en,https://facebook.com/crunchpalmharbor,@CrunchPalmHarbor,https://www.instagram.com/crunch.palmharbor/,@Crunch.PalmHarbor,,,False,a,False,False,unknown,43,CR Fitness
63,Hillsborough,base_club,hillsborough,https://d3gwr21bcravq3.cloudfront.net/store/club/map-634e9a454d773c9ca447-original.png,7895,7895 miles away,4340 West Hillsborough Ave,,Tampa,FL,33614,US,813.605.2500,manager@crunchhillsborough.com,open,2,27.9950098,-82.5176571,2017-02-28T23:28:04Z,Eastern Time (US & Canada),HBGFreservations@gmail.com,,5958,True,871.0,5958,abc,moso_corporate,0,en,https://www.facebook.com/CrunchHillsborough,CrunchHillsborough,,,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
13,Bloomingdale,base_club,bloomingdale,https://d3gwr21bcravq3.cloudfront.net/store/club/map-175836a9f67fdd3c86b8-original.png,7895,7895 miles away,3236 Lithia Pinecrest Rd,,Valrico,FL,33594,US,813.381.4106,manager@crunchbloomingdale.com,open,2,27.89507,-82.24667,2016-12-23T18:40:12Z,Eastern Time (US & Canada),Crunchblmgfm@gmail.com,,7625,True,357.0,7625,abc,moso_corporate,0,en,https://www.facebook.com/CrunchBloomingdale/,CrunchBloomingdale,https://www.instagram.com/Crunch.Bloomingdale/,Crunch.Bloomingdale,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
209,Channelside,base_club,channelside,https://d3gwr21bcravq3.cloudfront.net/store/club/map-86ca4579d516184cc7c3-original.png,7896,7896 miles away,1120 E Kennedy Blvd,Suite 129,Tampa,FL,33602,US,813.443.9102,info@crunchchannelside.com,open,2,27.950686,-82.447781,2017-07-10T14:25:00Z,Eastern Time (US & Canada),CrunchchannelsideGFM@gmail.com,,6021,True,893.0,6021,abc,moso_corporate,0,en,https://www.facebook.com/CrunchChannelside,CrunchChannelside,https://instagram.com/crunch.channelside,Crunch.Channelside,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
292,Waco,base_club,waco,https://d3gwr21bcravq3.cloudfront.net/cache/club/map-2a5201e6363758e440ec.JPG,7897,7897 miles away,575 North Valley Mills Drive,,Waco,TX,76710,US,254.265.8265,wacogm@undefeatedtribe.com,open,2,31.529914,-97.172799,2018-08-02T19:28:03Z,Central Time (US & Canada),missy@undefeatedtribe.com,,7234,True,,7234,abc,moso_corporate,0,en,https://www.facebook.com/CrunchWaco/,CrunchWaco,https://www.instagram.com/CrunchWaco,@CrunchWaco,https://twitter.com/crunchgym,@CrunchGym,False,b,True,False,unknown,25,Undefeated Tribe Operating Company LLC (Tony Hartl)
450,Baton Rouge,base_club,baton-rouge,https://d3gwr21bcravq3.cloudfront.net/store/club/map-ff6a5534b20e09a24b34-original.png,7898,7898 miles away,9618 Airline Hwy,,Baton Rouge,LA,70815,US,225.453.0100,info@crunchbatonrouge.com,open,2,30.43373,-91.0843,2021-11-05T19:39:52Z,Central Time (US & Canada),info@crunchbatonrouge.com,,20077,True,,20077,abc,moso_corporate,0,en,https://www.facebook.com/crunchbatonrouge/,CrunchBatonRouge,https://www.instagram.com/crunchbatonrouge,CrunchBatonRouge,https://www.twitter.com/crunchgym/,CrunchGym,False,b,True,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
316,Midland,base_club,midland,https://d3gwr21bcravq3.cloudfront.net/cache/club/map-98e2de78eeed93f54465.png,7898,7898 miles away,3200 N Loop 250 W,#B,Midland,TX,79707,US,432.242.6599,info@crunchmidland.com,open,2,32.011552,-102.157635,2018-12-03T20:47:57Z,Central Time (US & Canada),crunchmidland@gmail.com,,6203,True,,6203,abc,moso_corporate,0,en,https://www.facebook.com/CrunchMidland/,CrunchMidland,,,https://twitter.com/CrunchGym,@CrunchGym,False,b,True,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
271,Countryside,base_club,countryside,https://d3gwr21bcravq3.cloudfront.net/store/club/map-0f672485d6d74165d896-original.png,7899,7899 miles away,2591 State Road 580,,Clearwater,FL,33761,US,727.509.3033,info@crunchcountryside.com,open,2,28.018879,-82.730247,2018-03-01T14:08:02Z,Eastern Time (US & Canada),CSGFreservations@gmail.com,,8281,True,,8281,abc,moso_corporate,0,en,https://facebook.com/crunchcountryside,CrunchCountryside,,,https://twitter.com/crunchgym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
132,South Tampa,base_club,south-tampa,https://d3gwr21bcravq3.cloudfront.net/store/club/map-ea48bb4514287d0fc97d-original.png,7901,7901 miles away,4055 S Dale Mabry Hwy,,Tampa,FL,33611,US,813.284.7777,manager@crunchsouthtampa.com,open,2,27.905395,-82.507324,2016-12-23T18:45:41Z,Eastern Time (US & Canada),CrunchsouthtampaGFM@gmail.com,,5919,True,669.0,5919,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchSouthTampa,CrunchSouthTampa,https://instagram.com/crunch.SouthTampa,Crunhc.SouthTampa,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
230,Riverview,base_club,riverview,https://d3gwr21bcravq3.cloudfront.net/store/club/map-7bbc150f2ce7ba90aaae-original.png,7904,7904 miles away,10615 Big Bend Road,,Riverview,FL,33579,US,813.488.1118,info@crunchriverview.com,open,2,27.792006,-82.329898,2017-08-30T19:50:54Z,Eastern Time (US & Canada),CrunchriverviewGFM@gmail.com,,5932,True,,5932,abc,moso_corporate,0,en,https://facebook.com/crunchriverview,CrunchRiverview,,,https://twitter.com/crunchgym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
571,Apollo Beach,base_club,apollo-beach,https://d3gwr21bcravq3.cloudfront.net/store/club/map-e3ce84b9f880f2b8ad91-original.png,7907,7907 miles away,6215 Seawind Ct.,,Apollo Beach,FL,33572,US,813.954.6901,info@crunchapollobeach.com,open,2,27.76888,-82.38703,2023-12-18T15:00:59Z,Eastern Time (US & Canada),info@crunchapollobeach.com,,20264,True,,20264,abc,moso_corporate,0,en,https://facebook.com/crunchapollobeach,@CrunchApolloBeach,https://www.instagram.com/crunch.apollobeach/,@Crunch.ApolloBeach,https://www.twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
402,Odessa,base_club,odessa,https://d3gwr21bcravq3.cloudfront.net/store/club/map-710705700a9a8d944602-original.png,7908,7908 miles away,2008 E 42nd Street,,Odessa,TX,79762,US,432.305.4600,info@crunchodessa.com,open,2,31.88792,-102.35359,2020-10-26T16:22:54Z,Central Time (US & Canada),groupfitness@crunchodessa.com,,20015,True,,20015,abc,moso_corporate,0,en,https://www.facebook.com/crunchodessa/,crunchodessa,https://www.instagram.com/crunchodessa/,@CrunchOdessa,https://twitter.com/crunchgym,@CrunchGym,False,b,True,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
422,St. Pete Northeast,base_club,stpete-northeast,https://d3gwr21bcravq3.cloudfront.net/store/club/map-86a416382de38da277b6-original.png,7910,7910 miles away,218 37th Avenue N.,,St Petersburg,FL,33704,US,727.380.4800,info@crunchstpete.com,open,2,27.80569,-82.635727,2021-06-28T22:40:44Z,Eastern Time (US & Canada),Crunchstpetegfm@gmail.com,,20040,True,,20040,abc,moso_corporate,0,en,https://www.facebook.com/CrunchStPeteNortheast/,@CrunchStPeteNortheast,https://www.instagram.com/crunch.stpete/,@crunch.stpete,,,False,a,False,False,unknown,43,CR Fitness
234,Seminole,base_club,seminole,https://d3gwr21bcravq3.cloudfront.net/store/club/map-43115faf5944bdc0c141-original.png,7911,7911 miles away,10781 Park Blvd,,Seminole,FL,33772,US,727.289.6174,info@crunchseminole.com,open,2,27.840785,-82.788396,2017-09-01T18:37:29Z,Eastern Time (US & Canada),CrunchSeminoleGFM@gmail.com,,8223,True,,8223,abc,moso_corporate,0,en,https://www.facebook.com/CrunchSeminole,CrunchSeminole,https://instagram.com/crunch.seminole,Crunch.Seminole,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
407,Palm Beach Gardens,base_club,palm-beach-gardens,https://d3gwr21bcravq3.cloudfront.net/store/club/map-af2f8d8101011cc72674-original.png,7912,7912 miles away,4242 Northlake Blvd,,Palm Beach Gardens,FL,33410,US,561.462.2907,info@crunchpalmbeachgardens.com,open,2,26.80779,-80.10194,2020-11-16T16:38:04Z,Eastern Time (US & Canada),crunchpbggfm@gmail.com,,20029,True,,20029,abc,moso_corporate,0,en,https://www.facebook.com/CrunchPalmBeachGardens/,CrunchPalmBeachGardens,https://www.instagram.com/crunch.palmbeachgardens/,@crunch.palmbeachgardens,,,False,a,False,False,unknown,43,CR Fitness
428,Tyrone,base_club,tyrone,https://d3gwr21bcravq3.cloudfront.net/store/club/map-d190f0027ef97c3f298e-original.png,7913,7913 miles away,900 58th Street North,,St. Petersburg,FL,33710,US,727.425.6710,info@crunchtyrone.com,open,2,27.78237,-82.713448,2021-07-22T22:04:38Z,Eastern Time (US & Canada),crunchtyronegfm@gmail.com,,20057,True,,20057,abc,moso_corporate,0,en,https://www.facebook.com/CrunchTyrone,@CrunchTyrone,https://www.instagram.com/crunch.tyrone,@Crunch.Tyrone,https://www.twitter.com/crunchgym,@CrunchGym,False,a,False,False,unknown,43,CR Fitness
651,Algiers,base_club,algiers,https://d3gwr21bcravq3.cloudfront.net/store/club/map-9ac02de4b8b507783f53-original.png,7916,7916 miles away,3600 MacArthur Blvd,,New Orleans,LA,70114,US,504.291.4100,info@crunchalgiers.com,coming_soon_(vfp_sales),7,29.925668,-90.01971,2024-12-30T16:37:02Z,Central Time (US & Canada),info@crunchalgiers.com,,20341,True,,20341,abc,moso_corporate,0,en,https://www.facebook.com/CrunchAlgiers,@CrunchAlgiers,https://www.instagram.com/CrunchAlgiers,@CrunchAlgiers,https://twitter.com/CrunchGym,@CrunchGym,False,b,False,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
478,El Paso Dyer,base_club,el-paso-dyer,https://d3gwr21bcravq3.cloudfront.net/store/club/map-f0d6306f378e28de5778-original.png,7918,7918 miles away,9155 Dyer St,,El Paso,TX,79924,US,915.455.0044,manager@crunchelpasodyer.com,open,2,31.87266,-106.42738,2022-03-21T17:56:59Z,Mountain Time (US & Canada),manager@crunchelpasodyer.com,,20081,True,,20081,abc,moso_corporate,0,en,https://www.facebook.com/crunchelpasodyer,@CrunchElPasoDyer,https://www.instagram.com/crunchelpasodyer,@CrunchElPasoDyer,https://www.twitter.com/crunchgym,@CrunchGym,False,b,True,False,unknown,25,Undefeated Tribe Operating Company LLC (Tony Hartl)
695,Marrero,base_club,marrero,https://d3gwr21bcravq3.cloudfront.net/store/club/map-da29d6be55b47a5fb235-original.png,7920,7920 miles away,5005 Lapalco Blvd,,Marrero,LA,70072,US,504.313.4520,info@crunchmarrero.com,coming_soon_(vfp_sales),7,29.873855,-90.099106,2025-04-29T20:11:41Z,Central Time (US & Canada),,,20385,False,,20385,abc,moso_corporate,0,en,https://www.facebook.com/CrunchMarrero,@CrunchMarrero,https://instagram.com/CrunchMarrero,@CrunchMarrero,,,False,b,False,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
434,Parrish,base_club,parrish,https://d3gwr21bcravq3.cloudfront.net/store/club/map-0e172ecdb05603252a92-original.png,7923,7923 miles away,8840 US 301,,Parrish,FL,34219,US,941.258.9310,info@crunchparrish.com,open,2,27.5463,-82.475227,2021-08-16T17:26:29Z,Eastern Time (US & Canada),crunchparrishgfm@gmail.com,,20032,True,,20032,abc,moso_corporate,0,en,https://www.facebook.com/CrunchParrish,@CrunchParrish,https://www.instagram.com/crunch.parrish/,@Crunch.Parrish,https://www.twitter.com/crunchgym,@CrunchGym,False,a,False,False,unknown,43,CR Fitness
406,Greenacres,base_club,greenacres,https://d3gwr21bcravq3.cloudfront.net/store/club/map-866655737f5d0f820633-original.png,7923,7923 miles away,6846 Forest Hill Blvd,,Greenacres,FL,33413,US,561.369.6001,info@crunchgreenacres.com,open,2,26.6495,-80.15017,2020-11-06T17:14:37Z,Eastern Time (US & Canada),CrunchGreenacresGFM@gmail.com,,20022,True,,20022,abc,moso_corporate,0,en,https://www.facebook.com/CrunchGreenacres,CrunchGreenacres,https://www.instagram.com/crunch.greenacres/,@crunch.greenacres,https://twitter.com/CrunchGym,CrunchGym,False,a,True,False,unknown,43,CR Fitness
441,Wellington,base_club,wellington,https://d3gwr21bcravq3.cloudfront.net/store/club/map-601c738671471b4ea1bb-original.png,7924,7924 miles away,12800 Forest Hill Blvd,,Wellington,FL,33414,US,561.461.8477,info@crunchwellington.com,open,2,26.67269,-80.24778,2021-09-14T15:50:48Z,Eastern Time (US & Canada),crunchwellingtongfm@gmail.com,,20066,True,,20066,abc,moso_corporate,0,en,https://www.facebook.com/CrunchWellington/,CrunchWellington,https://www.instagram.com/crunch.wellington/,@crunch.wellington,,,False,a,False,False,unknown,43,CR Fitness
598,El Paso Zaragoza,base_club,el-paso-zaragoza,https://d3gwr21bcravq3.cloudfront.net/store/club/map-ea8087464fcc97e29a7f-original.png,7926,7926 miles away,2060 Zaragoza Road,,El Paso,TX,79938,US,915.336.0250,manager@crunchelpasozaragoza.com,open,2,31.76455,-106.25803,2024-05-16T16:17:20Z,Mountain Time (US & Canada),elpasozaragozagm@undefeatedtribe.com,,20259,True,,20259,abc,moso_corporate,0,en,https://www.facebook.com/CrunchElPasoZaragoza,@CrunchElPasoZaragoza,https://www.instagram.com/CrunchElPasoZaragoza,@CrunchElPasoZaragoza,,,False,b,True,False,unknown,25,Undefeated Tribe Operating Company LLC (Tony Hartl)
281,Lakewood Ranch,base_club,lakewood-ranch,https://d3gwr21bcravq3.cloudfront.net/store/club/map-fae719e3699df32a6091-original.png,7926,7926 miles away,8475 Heritage Green Way,,Bradenton,FL,34212,US,941.714.4810,info@crunchlakewoodranch.com,open,2,27.48845,-82.45513,2018-05-10T14:39:05Z,Eastern Time (US & Canada),LakewoodranchGFreservations@gmail.com,,8231,True,,8231,abc,moso_corporate,0,en,https://facebook.com/crunchlakewoodranch,CrunchLakewoodRanch,,,https://twitter.com/crunchgym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
499,Lake Worth,base_club,lake-worth,https://d3gwr21bcravq3.cloudfront.net/store/club/map-73e621bdc11cd6734ee9-original.png,7927,7927 miles away,4681 Hypoluxo Rd,,Lake Worth,FL,33463,US,561.896.9080,info@crunchlakeworth.com,open,2,26.57215,-80.11607,2022-07-07T18:41:10Z,Eastern Time (US & Canada),CrunchLakeWorthGFM@gmail.com,,20097,True,,20097,abc,moso_corporate,0,en,https://www.facebook.com/CrunchLakeWorth/,CrunchLakeWorth,https://www.instagram.com/crunch.lakeworth/,crunch.lakeworth,,,False,a,False,False,unknown,43,CR Fitness
423,San Angelo,base_club,san-angelo,https://d3gwr21bcravq3.cloudfront.net/store/club/map-b7a203973b05d159d26d-original.png,7929,7929 miles away,4349 Sherwood Way,,San Angelo,TX,76901,US,325.716.4069,manager@crunchsanangelo.com,open,2,31.43834,-100.49161,2021-07-22T20:22:38Z,Central Time (US & Canada),sanangelo@undefeatedtribe.com,,20051,True,,20051,abc,moso_corporate,0,en,https://www.facebook.com/CrunchSanAngelo,CrunchSanAngelo,https://instagram.com/CrunchSanAngelo,CrunchSanAngelo,https://twitter.com/CrunchGym,CrunchGym,False,b,True,False,unknown,25,Undefeated Tribe Operating Company LLC (Tony Hartl)
453,Temple,base_club,temple,https://d3gwr21bcravq3.cloudfront.net/store/club/map-143f6ae19d3976f7d283-original.png,7930,7930 miles away,4501 S General Bruce Drive,,Temple,TX,76502,US,254.677.8700,templegm@undefeatedtribe.com,open,2,31.08549,-97.39782,2021-11-15T20:57:41Z,Central Time (US & Canada),temple@undefeatedtribe.com,,20075,True,,20075,abc,moso_corporate,0,en,https://www.facebook.com/CrunchTemple,@CrunchTemple,https://www.instagram.com/CrunchTemple,@CrunchTemple,https://www.twitter.com/CrunchGym,@CrunchGym,False,b,True,False,unknown,25,Undefeated Tribe Operating Company LLC (Tony Hartl)
272,Killeen,base_club,killeen,https://d3gwr21bcravq3.cloudfront.net/store/club/map-37c6db450d04df122241-original.png,7931,7931 miles away,1101 S Fort Hood St #101,,Killeen,TX,76541,US,254.265.7474,killeengm@undefeatedtribe.com,open,2,31.11201,-97.749309,2018-02-28T19:13:53Z,Central Time (US & Canada),missy@undefeatedtribe.com,,8272,True,,8272,abc,moso_corporate,0,en,https://www.facebook.com/CrunchKilleen,CrunchKilleen,https://www.instagram.com/CrunchKilleen,@crunchkilleen,https://twitter.com/crunchgym,@CrunchGym,False,b,True,False,unknown,25,Undefeated Tribe Operating Company LLC (Tony Hartl)
17,Bradenton,base_club,bradenton,https://d3gwr21bcravq3.cloudfront.net/store/club/map-bc569757ed810992e411-original.png,7931,7931 miles away,4836 14th Street W,,Bradenton,FL,34207,US,941.216.3854,manager@crunchbradenton.com,open,2,27.45477,-82.57678,2016-12-23T18:40:23Z,Eastern Time (US & Canada),WestBGFreservations@gmail.com,,7678,True,537.0,7678,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchBradenton,CrunchBradenton,https://www.instagram.com/crunch.bradenton/,@Crunch.Bradenton,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
124,Sarasota University,base_club,sarasota-university,https://d3gwr21bcravq3.cloudfront.net/store/club/map-07f0cfd3bd8832891d43-original.png,7934,7934 miles away,8440 Lockwood Ridge Rd,,Sarasota,FL,34243,US,941.355.1908,manager@crunchsarasota.com,open,2,27.39046,-82.5057,2016-12-23T18:45:20Z,Eastern Time (US & Canada),UniversityGFreservations@gmail.com,,7290,True,158.0,7290,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchSarasota,CrunchSarasota,,,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
409,East Sarasota,base_club,east-sarasota,https://d3gwr21bcravq3.cloudfront.net/store/club/map-fad47ae60d117412ab79-original.png,7935,7935 miles away,7111 Fruitville Road,,Sarasota,FL,34240,US,941.254.3046,info@cruncheastsarasota.com,coming_soon_(no_online_sales),3,27.33863,-82.43307,2020-12-03T16:27:37Z,Eastern Time (US & Canada),info@cruncheastsarasota.com,,20030,False,,20030,abc,moso_corporate,0,en,https://www.facebook.com/CrunchEastSarasota,CrunchEastSarasota,https://www.instagram.com/crunch.eastsarasota/,@crunch.eastsarasota,,,False,,False,False,unknown,43,CR Fitness
123,Sarasota Bee Ridge,base_club,sarasota-bee-ridge,https://d3gwr21bcravq3.cloudfront.net/store/club/map-ffe4a22d2bdbac8c53d3-original.png,7939,7939 miles away,3762 Bee Ridge Rd,,Sarasota,FL,34233,US,941.923.4653,manager@crunchbeeridge.com,open,2,27.29857,-82.4944,2016-12-23T18:45:17Z,Eastern Time (US & Canada),BeeridgeGFreservations@gmail.com,,7289,True,159.0,7289,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchBeeRidge,CrunchBeeRidge,https://www.instagram.com/crunch.beeridge/,@CrunchBeeRidge,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
566,Coral Ridge,base_club,coral-ridge,https://d3gwr21bcravq3.cloudfront.net/store/club/map-a22cfabdb4cd65f996a0-original.png,7948,7948 miles away,5631 Coral Ridge Drive,,Coral Springs,FL,33076,US,954.620.8701,Info@CrunchCoralRidge.com,open,2,26.29784,-80.27704,2023-12-15T14:37:54Z,Eastern Time (US & Canada),CrunchCoralRidgeGFM@gmail.com,,20260,True,,20260,abc,moso_corporate,0,en,https://www.facebook.com/CrunchCoralRidge,@CrunchCoralRidge,https://www.instagram.com/CrunchCoralRidge,@CrunchCoralRidge,https://www.twitter.com/CrunchGym,@CrunchGym,False,a,False,False,unknown,43,CR Fitness
23,Carolina,base_club,carolina,https://d3gwr21bcravq3.cloudfront.net/store/club/map-57ce50e5c3c6ccd3b0d3-original.png,7949,7949 miles away,Parque Escorial Boulevard de la Media Luna,,Carolina,PR,00985,US,787.762.3023,info@crunchcarolina.com,open,2,18.38942,-65.99498,2016-12-23T18:40:40Z,Caracas,classreservation@crunchcarolina.com,,7617,True,335.0,7617,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchCarolina,CrunchCarolina,,,https://twitter.com/CrunchGym,@CrunchGym,False,c,True,False,unknown,69,Hemy Ortiz
675,Pompano Beach,base_club,pompano-beach,https://d3gwr21bcravq3.cloudfront.net/store/club/map-608e1da259b9619d1d21-original.png,7949,7949 miles away,1401 S Federal Hwy,,Pompano Beach,FL,33062,US,954.251.7364,info@crunchpompanobeach.com,coming_soon_(no_online_sales),3,26.212541,-80.107278,2025-04-24T18:03:49Z,Eastern Time (US & Canada),info@crunchpompanobeach.com,,20360,False,,20360,abc,moso_corporate,0,en,https://www.facebook.com/CrunchPompanoBeach,@CrunchPompanoBeach,https://www.instagram.com/crunch.pompanobeach/,@crunch.pompanobeach,,,False,a,False,False,unknown,43,CR Fitness
